amount,direction,index_price,instrument_name,price,tick_direction,timestamp,trade_id,trade_seq
350.0,buy,3689.24,BTC-PERPETUAL,3691.0,0,1546306125914,13854267,2383198
50.0,buy,3689.24,BTC-PERPETUAL,3691.0,1,1546306128400,13854268,2383199
500.0,buy,3689.24,BTC-PERPETUAL,3691.0,1,1546306129390,13854269,2383200
4100.0,buy,3689.24,BTC-PERPETUAL,3691.0,1,1546306129390,13854270,2383201
500.0,buy,3690.38,BTC-PERPETUAL,3691.0,1,1546306182748,13854275,2383202
13860.0,buy,3690.21,BTC-PERPETUAL,3691.0,1,1546306243389,13854283,2383203
500.0,buy,3690.21,BTC-PERPETUAL,3691.0,1,1546306243389,13854284,2383204
20.0,buy,3690.21,BTC-PERPETUAL,3691.0,1,1546306243389,13854285,2383205
10.0,buy,3690.21,BTC-PERPETUAL,3691.0,1,1546306243389,13854286,2383206
60.0,buy,3690.21,BTC-PERPETUAL,3691.0,1,1546306243389,13854287,2383207
10890.0,buy,3690.21,BTC-PERPETUAL,3691.0,1,1546306243389,13854288,2383208
7570.0,buy,3690.51,BTC-PERPETUAL,3691.0,1,1546306244522,13854289,2383209
150.0,sell,3692.04,BTC-PERPETUAL,3691.5,0,1546306255847,13854292,2383210
60.0,buy,3692.04,BTC-PERPETUAL,3692.0,0,1546306289951,13854294,2383211
250.0,buy,3692.04,BTC-PERPETUAL,3692.0,1,1546306289951,13854295,2383212
250.0,sell,3690.28,BTC-PERPETUAL,3692.5,0,1546306445693,13854310,2383213
180.0,sell,3690.28,BTC-PERPETUAL,3692.5,1,1546306445693,13854311,2383214
3260.0,sell,3690.28,BTC-PERPETUAL,3692.5,1,1546306445693,13854312,2383215
150.0,sell,3690.26,BTC-PERPETUAL,3692.5,1,1546306472437,13854313,2383216
500.0,sell,3689.59,BTC-PERPETUAL,3692.5,1,1546306479609,13854314,2383217
1910.0,sell,3689.59,BTC-PERPETUAL,3692.5,1,1546306480901,13854315,2383218
500.0,sell,3689.79,BTC-PERPETUAL,3692.5,1,1546306482624,13854316,2383219
250.0,sell,3690.83,BTC-PERPETUAL,3692.5,1,1546306517316,13854317,2383220
200.0,sell,3690.83,BTC-PERPETUAL,3692.5,1,1546306517316,13854318,2383221
4500.0,sell,3690.83,BTC-PERPETUAL,3692.5,1,1546306517316,13854319,2383222
250.0,sell,3690.83,BTC-PERPETUAL,3692.5,1,1546306522273,13854320,2383223
120.0,sell,3690.83,BTC-PERPETUAL,3692.5,1,1546306522273,13854321,2383224
80.0,sell,3690.83,BTC-PERPETUAL,3692.5,1,1546306522726,13854322,2383225
10.0,sell,3690.83,BTC-PERPETUAL,3692.5,1,1546306522726,13854323,2383226
50.0,sell,3690.83,BTC-PERPETUAL,3692.5,1,1546306522726,13854324,2383227
150.0,sell,3690.83,BTC-PERPETUAL,3692.5,1,1546306525409,13854325,2383228
40.0,sell,3690.83,BTC-PERPETUAL,3692.5,1,1546306525415,13854326,2383229
1910.0,sell,3690.83,BTC-PERPETUAL,3692.5,1,1546306532801,13854327,2383230
400.0,buy,3690.54,BTC-PERPETUAL,3693.0,0,1546306539049,13854335,2383231
250.0,buy,3690.54,BTC-PERPETUAL,3693.0,1,1546306539049,13854336,2383232
3350.0,buy,3690.54,BTC-PERPETUAL,3693.0,1,1546306539049,13854337,2383233
1520.0,sell,3690.54,BTC-PERPETUAL,3692.5,2,1546306542324,13854338,2383234
60.0,sell,3690.54,BTC-PERPETUAL,3692.5,3,1546306544897,13854339,2383235
10.0,sell,3690.88,BTC-PERPETUAL,3692.5,3,1546306547269,13854340,2383236
150.0,sell,3690.88,BTC-PERPETUAL,3692.5,3,1546306547274,13854341,2383237
60.0,sell,3690.88,BTC-PERPETUAL,3692.5,3,1546306547494,13854342,2383238
840.0,sell,3689.64,BTC-PERPETUAL,3692.5,3,1546306638082,13854343,2383239
250.0,sell,3689.64,BTC-PERPETUAL,3692.5,3,1546306638082,13854344,2383240
110.0,sell,3689.64,BTC-PERPETUAL,3692.0,2,1546306638082,13854345,2383241
300.0,sell,3689.64,BTC-PERPETUAL,3692.0,3,1546306638082,13854346,2383242
1550.0,sell,3688.8,BTC-PERPETUAL,3692.0,3,1546306713028,13854358,2383243
250.0,sell,3688.8,BTC-PERPETUAL,3692.0,3,1546306713028,13854359,2383244
3700.0,sell,3688.8,BTC-PERPETUAL,3691.5,2,1546306713028,13854360,2383245
100.0,sell,3688.8,BTC-PERPETUAL,3691.5,3,1546306713028,13854361,2383246
7390.0,sell,3688.8,BTC-PERPETUAL,3690.5,2,1546306713028,13854362,2383247
1000.0,sell,3688.8,BTC-PERPETUAL,3690.5,3,1546306713028,13854363,2383248
1940.0,sell,3688.8,BTC-PERPETUAL,3690.5,3,1546306713028,13854364,2383249
390.0,sell,3688.8,BTC-PERPETUAL,3690.5,3,1546306713028,13854365,2383250
2680.0,sell,3688.8,BTC-PERPETUAL,3690.0,2,1546306713028,13854366,2383251
180.0,sell,3688.8,BTC-PERPETUAL,3690.0,3,1546306713028,13854367,2383252
5000.0,sell,3688.8,BTC-PERPETUAL,3690.0,3,1546306713028,13854368,2383253
5000.0,sell,3688.8,BTC-PERPETUAL,3690.0,3,1546306713028,13854369,2383254
820.0,sell,3688.8,BTC-PERPETUAL,3690.0,3,1546306713028,13854370,2383255
5000.0,sell,3688.8,BTC-PERPETUAL,3690.0,3,1546306713997,13854381,2383256
1000.0,sell,3688.8,BTC-PERPETUAL,3690.0,3,1546306713997,13854382,2383257
200.0,sell,3688.8,BTC-PERPETUAL,3690.0,3,1546306713997,13854383,2383258
2200.0,sell,3688.8,BTC-PERPETUAL,3690.0,3,1546306713997,13854384,2383259
1490.0,sell,3688.8,BTC-PERPETUAL,3690.0,3,1546306713997,13854385,2383260
100.0,sell,3688.99,BTC-PERPETUAL,3690.0,3,1546306737230,13854387,2383261
100.0,sell,3688.99,BTC-PERPETUAL,3690.0,3,1546306739399,13854388,2383262
100.0,sell,3686.9,BTC-PERPETUAL,3690.0,3,1546306778673,13854391,2383263
900.0,sell,3686.9,BTC-PERPETUAL,3690.0,3,1546306778673,13854392,2383264
300.0,sell,3687.06,BTC-PERPETUAL,3689.5,2,1546306825072,13854411,2383265
2200.0,sell,3687.06,BTC-PERPETUAL,3689.5,3,1546306825072,13854412,2383266
10.0,sell,3687.06,BTC-PERPETUAL,3689.0,2,1546306825072,13854413,2383267
80.0,sell,3687.06,BTC-PERPETUAL,3689.0,3,1546306825072,13854414,2383268
40.0,sell,3687.06,BTC-PERPETUAL,3688.5,2,1546306825072,13854415,2383269
2030.0,sell,3687.06,BTC-PERPETUAL,3688.5,3,1546306825072,13854416,2383270
5000.0,sell,3687.06,BTC-PERPETUAL,3688.5,3,1546306825072,13854417,2383271
1850.0,sell,3687.06,BTC-PERPETUAL,3688.5,3,1546306825072,13854418,2383272
2420.0,sell,3687.06,BTC-PERPETUAL,3688.0,2,1546306825072,13854419,2383273
5000.0,sell,3687.06,BTC-PERPETUAL,3688.0,3,1546306825072,13854420,2383274
60.0,sell,3687.06,BTC-PERPETUAL,3688.0,3,1546306825072,13854421,2383275
1010.0,sell,3687.06,BTC-PERPETUAL,3688.0,3,1546306825072,13854422,2383276
180.0,buy,3686.21,BTC-PERPETUAL,3689.0,0,1546306852922,13854444,2383277
70.0,buy,3686.21,BTC-PERPETUAL,3689.0,1,1546306852922,13854445,2383278
1000.0,sell,3685.61,BTC-PERPETUAL,3688.5,2,1546306856189,13854452,2383279
70.0,sell,3683.16,BTC-PERPETUAL,3688.0,2,1546307006185,13854479,2383280
1900.0,sell,3683.16,BTC-PERPETUAL,3688.0,3,1546307006185,13854480,2383281
10.0,sell,3683.16,BTC-PERPETUAL,3687.0,2,1546307006185,13854481,2383282
20.0,sell,3683.16,BTC-PERPETUAL,3686.0,2,1546307006185,13854482,2383283
50.0,sell,3683.16,BTC-PERPETUAL,3686.5,0,1546307006381,13854483,2383284
50.0,sell,3683.16,BTC-PERPETUAL,3686.5,1,1546307006473,13854484,2383285
200.0,sell,3683.87,BTC-PERPETUAL,3687.0,0,1546307023336,13854504,2383286
800.0,sell,3683.87,BTC-PERPETUAL,3686.0,2,1546307023336,13854505,2383287
840.0,sell,3683.1,BTC-PERPETUAL,3686.0,3,1546307023955,13854506,2383288
150.0,buy,3683.27,BTC-PERPETUAL,3686.5,0,1546307041712,13854509,2383289
500.0,sell,3682.08,BTC-PERPETUAL,3686.0,2,1546307043768,13854511,2383290
500.0,sell,3682.92,BTC-PERPETUAL,3686.0,3,1546307049580,13854512,2383291
100.0,buy,3682.92,BTC-PERPETUAL,3686.5,0,1546307053878,13854513,2383292
10.0,sell,3682.49,BTC-PERPETUAL,3686.0,2,1546307102095,13854514,2383293
10.0,sell,3679.44,BTC-PERPETUAL,3685.0,2,1546307131753,13854537,2383294
